Year,Song Name,Artist,Number of Weeks On Top,Spotify ID
2012,Drunk On You,Luke Bryan,23,3kv6omImmKEfOVJWjstusF
2012,Burn It Down,Linkin Park,23,7oVEtyuv9NBmnytsCIsY5I
2012,Hard To Love,Lee Brice,23,6E9V9TRlVOLjenGjHemzEH
2012,Thinkin Bout You,Frank Ocean,23,7DfFc7a6Rwfi3YQMRbDMau
2012,The A Team,Ed Sheeran,23,1VdZ0vKfR5jneCmWIUAMxK
2012,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,22,3FNy4yzOhHhFBeA5p4ofoq
2012,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,22,3bfqkspKABT4pPicm6wC9F
2012,Faded,Tyga Featuring Lil Wayne,22,4vULFpGH9sCBdCfCC6p3Xo
2012,Drank In My Cup,Kirko Bangz,22,3m8CQnnfJJp4eQMWWl3zay
2012,Part Of Me,Katy Perry,22,1nZzRJbFvCEct3uzu04ZoL
2012,Springsteen,Eric Church,22,05ZACkzW8YbRq3eFgIfSNB
2012,Brokenhearted,Karmin,22,4urcG6Nfubqsuqy3juMjBi
2012,We Run The Night,Havana Brown Featuring Pitbull,22,0mtPNQl5vePVwiI9Vykp7L
2012,Blown Away,Carrie Underwood,22,0vFMQi8ZnOM2y8cuReZTZ2
2012,Why Ya Wanna,Jana Kramer,22,08f0fHqZigPgPHCfRjk8SC
2012,Cowboys And Angels,Dustin Lynch,22,1kFi7TFCs6yBaIcQN06NIb
2012,Pop That,"French Montana Featuring Rick Ross, Drake, Lil Wayne",22,4GVD0FIBo08FSAy3tbIY7g
2012,Rack City,Tyga,21,7rPLYmabWMobWhoIqZe6rh
2012,Rumour Has It,Adele,21,5mFMb5OHI3cN0UjITVztCj
2012,Scream,Usher,21,12eMQUn2GzfsfsQLH53M19
2012,Somethin' 'Bout A Truck,Kip Moore,20,6Ymvlzom4TQeoKqAWsZRD8
2012,Turn Up The Music,Chris Brown,20,1RMRkCn07y2xtBip9DzwmC
2012,Bangarang,Skrillex Featuring Sirah,20,6VRhkROS2SZHGlp0pxndbJ
2012,Good Girl,Carrie Underwood,20,20DfkHC5grnKNJCzZQB6KC
2012,Birthday Cake,Rihanna Featuring Chris Brown,20,4EfN6bixdOOgoLYR5C4cWo
2012,Climax,Usher,20,5pyVqlqThcxI7tPDjHIzPh
2012,Fly Over States,Jason Aldean,20,0dUsJqLL2gVO9SOQXtgCMd
2012,UP!,LoveRance Featuring IamSu & Skipper or 50 Cent,20,1lqKgoo11HKUoMpbouC7I4
2012,Midnight City,M83.,20,6GyFP1nfCDB8lbD2bG0Hq9
2012,One Thing,One Direction,20,5G2c6FsfTzgYUzageCmfXY
2012,Even If It Breaks Your Heart,Eli Young Band,20,0Nu9WA8kEbBWEsay2s8Q0U
2012,Leave You Alone,Young Jeezy Featuring Ne-Yo,20,5GOqOUVv7vk0jWDdNToHtA
2012,Crew Love,Drake Featuring The Weeknd,20,0V4l4GQhgnWQGtCWpvA7va
2012,Boyfriend,Justin Bieber,20,3UGIZ8qcrMTwzLbx6Kttqt
2012,Back In Time,Pitbull,20,3eQlGeyuSibgAGPEJugaDW
2012,Take It To The Head,"DJ Khaled Featuring Chris Brown, Rick Ross, Nicki Minaj & Lil Wayne",20,2lD4LsB3iQVnddkVM2RFAl
2012,Beez In The Trap,Nicki Minaj Featuring 2 Chainz,20,4It00tEYLwpjQtAhqnjCPC
2012,(Kissed You) Good Night,Gloriana,20,0Rj68IX1WqAtceUZQGk7aa
2012,Cashin' Out,Ca$h Out,20,1POAx4NMLOBPVKZUSsBh92
2012,"Work Hard, Play Hard",Wiz Khalifa,20,1ms5tNNdPouTtcD2oVF9Oz
2012,Let's Go,Calvin Harris Featuring Ne-Yo,20,4wkQmYpAaMe41Rc3sYZ7Vz
2012,5-1-5-0,Dierks Bentley,20,2WKCH4ISejDV9ad7iPp5XU
2012,Lemme See,Usher Featuring Rick Ross,20,4MevEW6tsWrpmzPKaqK0Uw
2012,Come Over,Kenny Chesney,20,6BCrbWBpb8d6KWmEqZ41tr
2012,Angel Eyes,Love And Theft,20,63w0QA1wiV7QhF9jeiHETF
2012,Pontoon,Little Big Town,20,3SO0h35YY0szbbJkqbyYrI
2012,Want U Back,Cher Lloyd,20,5InWRmnfgjVwQWoXHNBATu
2012,Lovin' You Is Fun,Easton Corbin,20,5qNkZdbdfL9tQm1ppZmUrW
2012,2 Reasons,Trey Songz Featuring T.I.,20,6lgzJuBX3iqevLdtgNlyAU
2012,50 Ways To Say Goodbye,Train,20,2NniAhAtkRACaMeYt48xlD
2012,Take A Little Ride,Jason Aldean,20,1KZ13No14RifaK2e9ii8da
2012,Come Wake Me Up,Rascal Flatts,20,2PsQ1X4jCSwfiyCHg4Brr1
2012,Adorn,Miguel,20,5hJFhO9dvhJoDvUZZ9iWSw
2012,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,20,4kte3OcW800TPvOVgrLLj8
2012,Domino,Jessie J,19,2fQxE0jVrjNMT9oJAXtSJR
2013,Radioactive,Imagine Dragons,52,62yJjFtgkhUrXktIoSjgP2
2013,Sail,AWOLNATION,47,7ueP5u2qkdZbIPN2YA6LR0
2013,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,44,2sCl0FFOzZSmYZs90zOpd1
2013,Mirrors,Justin Timberlake,42,4rHZZAmHpZrA3iH5zx8frV
2013,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,39,22skzmqfdWrjJylampe0kt
2013,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,38,6CjtS2JZH9RkDz5UVInsa9
2013,Cruise,Florida Georgia Line Featuring Nelly,36,5BhsEd82G0Mnim0IUH6xkT
2013,Just Give Me A Reason,P!nk Featuring Nate Ruess,36,1mKXFLRA179hdOWQBwUk9e
2013,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,35,0n4bITAu0Y0nigrz3MFJMb
2013,Ho Hey,The Lumineers,34,0DwClY2t9YAWHBROMIgrXb
2013,When I Was Your Man,Bruno Mars,34,0nJW01T7XtvILxQgC5J7Wh
2013,Demons,Imagine Dragons,34,5qaEfEh1AtSdrdrByCP7qR
2013,Clarity,Zedd Featuring Foxes,33,60wwxj6Dd9NJlirf84wr2c
2013,Safe And Sound,Capital Cities,33,5JVbvCHX10U2pLa5DEqGav
2013,Stay,Rihanna Featuring Mikky Ekko,32,4zzzZ1UNfr75ASG1lUE9L1
2013,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,30,01uqI4H13Gsd8Lyl1EYd8H
2013,"Gone, Gone, Gone",Phillip Phillips,30,56sxN1yKg1dgOZXBcAHkJG
2013,I Love It,Icona Pop Featuring Charli XCX,29,2U8NXPTXZWG2O0ye2sYRiH
2013,Power Trip,J. Cole Featuring Miguel,29,2uwnP6tZVVmTovzX5ELooy
2013,Get Lucky,Daft Punk Featuring Pharrell Williams,29,2Foc5Q5nqNiosCNqttzHof
2013,I Knew You Were Trouble.,Taylor Swift,27,6FB3v4YcR57y4tXFcdxI1E
2013,Brave,Sara Bareilles,27,6Uy6K3KdmUdAfelUp0SeXn
2013,HeadBand,B.o.B Featuring 2 Chainz,27,2LvRR121MWFmmEGkuV2vQP
2013,Sweater Weather,The Neighbourhood,27,2QjOHCTQ1Jl3zawyYOpxh6
2013,Suit & Tie,Justin Timberlake Featuring JAY Z,26,6vt0I1cw1YmAIKDJvHVIM5
2013,Wagon Wheel,Darius Rucker,26,3xdjjKMcMOFgo1eQrfbogM
2013,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,26,2E43WFS4rRc09za2r2GmZl
2013,Bad,Wale Featuring Tiara Thomas Or Rihanna,26,5yhKaacMZGRo4s6evJx9vk
2013,The Way,Ariana Grande Featuring Mac Miller,26,0S4RKPbRDA72tvKwVdXQqe
2013,We Can't Stop,Miley Cyrus,26,2y4lAQpi5VTNLu2ldeTdUH
2013,Counting Stars,OneRepublic,26,2tpWsVSb9UEmDRxAl1zhX1
2013,Locked Out Of Heaven,Bruno Mars,25,3w3y8KPTfNeOKPiqUTakBh
2013,I Need Your Love,Calvin Harris Featuring Ellie Goulding,25,05SBRd4fXgn8FX7bf8BCAE
2013,Wake Me Up!,Avicii,25,0nrRP2bk19rLc0orkWPQk2
2013,Feel This Moment,Pitbull Featuring Christina Aguilera,24,0Hf4aIJpsN4Os2f0y0VqWl
2013,Royals,Lorde,24,2dLLR6qlu5UJ5gk0dKz0h3
2013,Daylight,Maroon 5,23,1NNAI51EuoRWw1ydX1zV7S
2013,Treasure,Bruno Mars,23,55h7vJchibLdUkxdlX3fK7
2013,Holy Grail,Jay Z Featuring Justin Timberlake,23,1q9bLSeIlGf2xBvbOkp2Wr
2013,Summertime Sadness,Lana Del Rey vs. Cedric Gervais,23,6PUIzlqotEmPuBfjbwYWOB
2013,Love Me,Lil Wayne Featuring Drake & Future,22,2XHzzp1j4IfTNp1FTn7YFg
2013,Started From The Bottom,Drake,22,3dgQqOiQ9fCKVhNOedd2lf
2013,Come & Get It,Selena Gomez,22,6LoQHIo74tOzQ8EsLEkhgF
2013,It Goes Like This,Thomas Rhett,22,2rGgjcjiq1JKRISnDuqlTA
2013,Scream & Shout,will.i.am & Britney Spears,21,2iJuuzV8P9Yz0VSurttIV5
2013,Sweet Nothing,Calvin Harris Featuring Florence Welch,21,24LS4lQShWyixJ0ZrJXfJ5
2013,"Bitch, Don't Kill My Vibe",Kendrick Lamar,21,0yhMmqax6HRAZxI7udEask
2013,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,21,39FwE8edwuyiaa4PrGBkP7
2013,Crash My Party,Luke Bryan,21,6GBUsjHfZuweYf5lQEz6mP
2013,The Other Side,Jason Derulo,21,16Ewo7JVhuAUdEKozIQEgT
2013,Young And Beautiful,Lana Del Rey,21,2nMeu6UenVvwUktBCpLMK9
2013,Hey Girl,Billy Currington,21,2RoTZHFXGgDhdmWLYHZDLS
2013,Love Somebody,Maroon 5,21,5H0ajL4EHsrcAEGESo2Lzx
2013,Love More,Chris Brown Featuring Nicki Minaj,21,0GWGZA5mxo9nHuSyrj70uo
2013,Gas Pedal,Sage The Gemini Featuring IamSu!,21,18SVzej2aT7rf04XvCs7CB
2013,Don't You Worry Child,Swedish House Mafia Featuring John Martin,20,2V65y3PX4DkRhy1djlxd9p
2013,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",20,4X5f3vT8MRuXF68pfjNte5
2013,I Will Wait,Mumford & Sons,20,5PRRthP9SLfbXB359MfIWv
2013,Pour It Up,Rihanna,20,5r67bGhYXZNqk2m2Wupfmu
2013,I Drive Your Truck,Lee Brice,20,6aPc6SSWgTsiXrrUpJCPlj
2013,Carry On,fun.,20,5xZjfKSfTooDP2rcAgjxlH
2013,Sure Be Cool If You Did,Blake Shelton,20,5yIiXdLRE85OBiQmCaUenq
2013,We Still In This B****,B.o.B Featuring T.I. & Juicy J,20,3aHkbJXFYpPrup2K8wvDOV
2013,Troublemaker,Olly Murs Featuring Flo Rida,20,6s8nHXTJVqFjXE4yVZPDHR
2013,Mama's Broken Heart,Miranda Lambert,20,2mXsZsJBThTaJXbNcg5QD4
2013,Get Your Shine On,Florida Georgia Line,20,29RpsWwBrDKyGIL5GRqzl7
2013,Loveeeeeee Song,Rihanna Featuring Future,20,5Mk1tgVrSuoWWwPVFNS0jB
2013,Downtown,Lady Antebellum,20,4kY7rYtE4OQkJNq22OIYRI
2013,Highway Don't Care,Tim McGraw With Taylor Swift,20,0yyeqGq4xW31lhm776lUbg
2013,Harlem Shake,Baauer,20,01XFgRZfZI7oBagNf1Loml
2013,Bugatti,Ace Hood Featuring Future & Rick Ross,20,08ljt6NCNAgewQaMya1URa
2013,Alive,Krewella,20,2SHnUyZq0zwmvRIl4WY77G
2013,Next To Me,Emeli Sande,20,3vjQt1znaFEnX3PBXsgtVc
2013,Heart Attack,Demi Lovato,20,1V6gIisPpYqgFeWbMLI0bA
2013,Beat This Summer,Brad Paisley,20,2EUHzmBZux7SSra71cGkIB
2013,DONE.,The Band Perry,20,7t3yEWJXS4ZZE64JyJDJIg
2013,Rich As F**k,Lil Wayne Featuring 2 Chainz,20,4afMG2PlvFfX976bZJvHmb
2013,Anywhere With You,Jake Owen,20,2yWtLaPCOUDyi7f1lOXCn5
2013,Hey Pretty Girl,Kip Moore,20,75p6fgACKYIyIhsoG411SZ
2013,I Want Crazy,Hunter Hayes,20,5H4BGxYudsHLks8MRrIVGh
2013,Still Into You,Paramore,20,1yjY7rpaAQvKwpdUliHx0d
2013,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,20,0HFrCOmhCYXlv4NdEwRAuj
2013,How Many Drinks?,Miguel,20,4LiQ8uAynrXFWY0vimnAa1
2013,Body Party,Ciara,20,0rFZaQ4crlGAzuCjWCQ2xu
2013,See You Again,Carrie Underwood,20,7jP7iCJ1cXVXYHWIkYtP6d
2013,Runnin' Outta Moonlight,Randy Houser,20,4vlJejZrcujj0nSCqIBeWn
2013,All Over The Road,Easton Corbin,20,6XD3HMATLswheYevIfKkSi
2013,Tapout,"Rich Gang Featuring Lil Wayne, Birdman, Future, Mack Maine, Nicki Minaj",20,39z2CyYexbcwgD0pEeUUeu
2013,Little Bit Of Everything,Keith Urban,20,6im9HTG81OehgS93wF9a3q
2013,Don't Ya,Brett Eldredge,20,3Qe097eJNp9MfpT2PieEw0
2013,Redneck Crazy,Tyler Farr,20,4lcXNTm9JrQpJYXqsENmFI
2013,Round Here,Florida Georgia Line,20,2C4nWwy2NPD45fTHxBWCnf
2013,Crooked Smile,J. Cole Featuring TLC,20,5gFoAVTN9YlM9uJCrFZtgl
2013,Parking Lot Party,Lee Brice,20,4HFNGbVmsMV5lHUvDuXLkl
2013,Beware,Big Sean Featuring Lil Wayne & Jhene Aiko,20,3Byz6Mk9WCNYeGthiDVti2
2013,Tom Ford,JAY-Z,20,17emWpF3SHGmuIu46LnWMB
2013,Red Nose,Sage The Gemini,20,1KIQ0RscHwxXPJUvhuO5Bl
2013,Aw Naw,Chris Young,20,53Dj5PCDhb22qWqmre3YQs
2013,Type Of Way,Rich Homie Quan,20,6nu35hLc8zsA9bwBpcuf5L
2013,Southern Girl,Tim McGraw,20,7sk4RFtliYFKSgjKnsJg4t
2014,All Of Me,John Legend,49,3U4isOIWM3VvDubwSI3y7a
2014,Happy,Pharrell Williams,47,60nZcImufyMA1MKQY3dcCH
2014,Dark Horse,Katy Perry Featuring Juicy J,44,4jbmgIyjGoXjY01XxatOx6
2014,Counting Stars,OneRepublic,42,2tpWsVSb9UEmDRxAl1zhX1
2014,Fancy,Iggy Azalea Featuring Charli XCX,39,3W3KtDwAIg3mAruSpnfG3Q
2014,Turn Down For What,DJ Snake & Lil Jon,37,67awxiNHNyjMXhVgsHuIrs
2014,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,36,5BrTUo0xP1wKXLJWUaGFtk
2014,Stay With Me,Sam Smith,36,5Nm9ERjJZ5oyfXZTECKmRt
2014,Pompeii,Bastille,35,4Ub8UsjWuewQrPhuepfVpd
2014,Rude,MAGIC!,34,6RtPijgfPKROxEzTHNRiDp
2014,Talk Dirty,Jason Derulo Featuring 2 Chainz,33,31JwK4iHCf75rnQWoMPU5t
2014,Latch,Disclosure Featuring Sam Smith,33,51ODNNDZm21HU7wI7cccRr
2014,Chandelier,Sia,32,4VrWlk8IQxevMvERoX08iC
2014,Best Day Of My Life,American Authors,31,5Hroj5K7vLpIG4FNCRIjbP
2014,Am I Wrong,Nico & Vinz,31,1fidCEsYlaVE3pHwKCvpFZ
2014,Let It Go,Idina Menzel,30,0qcr5FMsEO85NAQjrlDRKo
2014,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,30,0OozoN53XvHPASSHHkPGhR
2014,Timber,Pitbull Featuring Ke$ha,29,3cHyrEgdyYRjgJKSOiOtcS
2014,Habits (Stay High),Tove Lo,29,18AJRdgUoO9EYn11N7xzaT
2014,Trumpets,Jason Derulo,29,1QdpGjYp035BXJB7qPAzl9
2014,Wake Me Up!,Avicii,28,0nrRP2bk19rLc0orkWPQk2
2014,Na Na,Trey Songz,28,5LIleJbUUgtvYnBW9wfY1W
2014,Demons,Imagine Dragons,27,5qaEfEh1AtSdrdrByCP7qR
2014,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,27,2TR7A4ulH9R1PNwMyd8o8U
2014,Classic,MKTO,27,6FE2iI43OZnszFLuLtvvmg
2014,Don't,Ed Sheeran,27,
2014,Rather Be,Clean Bandit Featuring Jess Glynne,27,61dCUoMCg28qEBzrW6htYM
2014,Team,Lorde,26,3G6hD9B2ZHOsgf4WfNu7X1
2014,Summer,Calvin Harris,26,6YUTL4dYpB9xZO5qExPf05
2014,A Sky Full Of Stars,Coldplay,26,0FDzzruyVECATHXKHFs9eJ
2014,Story Of My Life,One Direction,25,4nVBt6MZDDP6tRVdQTgxJg
2014,Show Me,Kid Ink Featuring Chris Brown,25,4q6dqyGM25sKFU8nYAGRe4
2014,Bottoms Up,Brantley Gilbert,25,7nDoBWDvf02SyD8kEQuuPO
2014,Problem,Ariana Grande Featuring Iggy Azalea,25,7vS3Y0IKjde7Xg85LWIEdP
2014,Boom Clap,Charli XCX,25,7982sGZuvo5OXsY6REzgIn
2014,Don't Tell 'Em,Jeremih Featuring YG,25,0Dc7J9VPV4eOInoxUiZrsL
2014,Riptide,Vance Joy,25,2uXlHCUbq9OMUwx3hrk06o
2014,Ain't It Fun,Paramore,24,1j8z4TTjJ1YOdoFEDwJTQa
2014,2 On,Tinashe Featuring ScHoolboy Q,24,3jVtllWS5CFFWLQng8sKsr
2014,Black Widow,Iggy Azalea Featuring Rita Ora,24,71vsEyBd4X1D5BUmLdFSVH
2014,Let Her Go,Passenger,23,5kWcIgj5CszKQBB0Lg7sGY
2014,All About That Bass,Meghan Trainor,23,5jE48hhRu8E6zBDPRSkEq7
2014,Cool Kids,Echosmith,23,13P5rwmk2EsoFRIz9UCeh9
2014,The Monster,Eminem Featuring Rihanna,22,48RrDBpOSSl1aLVCalGl5C
2014,Not A Bad Thing,Justin Timberlake,22,3nB82yGjtbQFSU0JLAwLRH
2014,Maps,Maroon 5,22,4gbVRS8gloEluzf0GzDOFc
2014,Break Free,Ariana Grande Featuring Zedd,22,12KUFSHFgT0XCoiSlvdQi4
2014,New Flame,Chris Brown Featuring Usher & Rick Ross,22,3fBbfrWZUuWWrMQXFISr7N
2014,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,22,7DTlsMOQjGysXHpwwpHuPl
2014,Burn,Ellie Goulding,21,5lF0pHbsJ0QqyIrLweHJPW
2014,Animals,Martin Garrix,21,4g6m1iaAsgdgDqgxGtvY0C
2014,Hey Brother,Avicii,21,4lhqb6JvbHId48OUJGwymk
2014,Partition,Beyonce,21,5hgnY0mVcVetszbb85qeDg
2014,Come With Me Now,KONGOS,21,2kWowW0k4oFymhkr7LmvzO
2014,Wiggle,Jason Derulo Featuring Snoop Dogg,21,4B4zDmbHdkXZ1wUJv1yKFy
2014,Leave The Night On,Sam Hunt,21,3wx2kQWPn9p5UppQbNhPAk
2014,Stolen Dance,Milky Chance,21,34xGLuxM0rkxhCVyMSqwJO
2014,Say Something,A Great Big World & Christina Aguilera,20,5TvE3pk05pyFIGdSY9j4DJ
2014,Royals,Lorde,20,2dLLR6qlu5UJ5gk0dKz0h3
2014,Drunk In Love,Beyonce Featuring Jay Z,20,6jG2YzhxptolDzLHTGLt7S
2014,Paranoid,Ty Dolla $ign Featuring B.o.B,20,1rEHQCkmLYY0CDrIborSoF
2014,Neon Lights,Demi Lovato,20,34MJ07N9Bhu6iKPaxSVnCT
2014,Drink To That All Night,Jerrod Niemann,20,7CwboxAi6CvMcWrDfbxttR
2014,Get Me Some Of That,Thomas Rhett,20,3CrmgANkKOSLPl2uHTqzKl
2014,Give Me Back My Hometown,Eric Church,20,3MykNWa65IP2VN1Qa6B9yK
2014,Rewind,Rascal Flatts,20,1W4qAB7PN614dioJw9iCNP
2014,On Top Of The World,Imagine Dragons,20,213x4gsFDm04hSqIUkg88w
2014,The Worst,Jhene Aiko,20,2wBCrtJS3E3TimRZ5MElTI
2014,Human,Christina Perri,20,4IqcDJPzDL8Hq8KwAX4jUE
2014,Beat Of The Music,Brett Eldredge,20,3un2KQUaQ2brEpd8dK93wI
2014,La La La,Naughty Boy Featuring Sam Smith,20,3wPPWcVuinAU7dXcJXtCID
2014,Lettin' The Night Roll,Justin Moore,20,2T0p6NZh7rnR9vEBD99tbW
2014,Trophies,Young Money Featuring Drake,20,6HfOzLLjsaXsehIFEsrxTk
2014,Who Do You Love?,YG Featuring Drake,20,7ngdkrVQPgP3AoIxUrTpHT
2014,Play It Again,Luke Bryan,20,03fT3OHB9KyMtGMt2zwqCT
2014,Or Nah,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,20,7t2bFihaDvhIrd2gn2CWJO
2014,Me And My Broken Heart,Rixton,20,1oew3nFNY3vMacJAsvry0S
2014,Beachin',Jake Owen,20,5dNGORzxFb5z3v7vSAFkTU
2014,She Looks So Perfect,5 Seconds Of Summer,20,1CQ2cMfrmFM1YdfmjENKVE
2014,Sing,Ed Sheeran,20,6K8qKeWo5MsFED7wCR6Kop
2014,Cut Her Off,KCamp Featuring 2 Chainz,20,2Vevs2eAQNNb7NTpKj5kqA
2014,Girls Chase Boys,Ingrid Michaelson,20,3tInTDUq8wdIMw5ftohmqJ
2014,Love Runs Out,OneRepublic,20,3cOO5IQtOYs7huq4Z6lYfr
2014,I Don't Dance,Lee Brice,20,5aj0xPGiEUN3aI2oOYu14S
2014,We Dem Boyz,Wiz Khalifa,20,1ULa3GfdMKs0MfRpm6xVlu
2014,"Where It's At (Yep, Yep)",Dustin Lynch,20,
2014,Yeah,Joe Nichols,20,1RKgzcNwAb5Pnvt5uuqhQX
2014,Love Never Felt So Good,Michael Jackson & Justin Timberlake,20,48td6xvpokdYwvbl3JIiXP
2014,Work,Iggy Azalea,20,7F5Mmc4DlX6x5tW3u5zxwt
2014,Drunk On A Plane,Dierks Bentley,20,1soxUgYIZb1qx1c7o1Lc7z
2014,Main Chick,Kid Ink Featuring Chris Brown,20,2asIUjALYhUbH8hvLUhDWo
2014,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,20,6s9m5J92By7jii22Q2XtY2
2014,Bartender,Lady Antebellum,20,1qFQKFt9fp1LU9QsvFbyPS
2014,Believe Me,Lil Wayne Featuring Drake,20,6t2eIONH4Sax3R21QWiKNp
2014,Day Drinking,Little Big Town,20,1pxXqJZBrCREdC0s4Xs6Xz
2014,Shower,Becky G,20,3DmW6y7wTEYHJZlLo1r6XJ
2014,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,20,29gsi1zZrZxdStACmTQB0Z
2014,Ready Set Roll,Chase Rice,20,1pbjOhmFwYC09EYU5EwB5L
2014,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,20,75Vj2Or86sHJMSIte5bG7K
2014,Hope You Get Lonely Tonight,Cole Swindell,20,5BtS8w1kkjLV1BbvB0t12u
2015,Uptown Funk!,Mark Ronson Featuring Bruno Mars,50,32OlwWuMpZ6b0aN2RZOeMS
2015,Thinking Out Loud,Ed Sheeran,48,34gCuhDGsG4bRPIf9bb02f
2015,Shut Up And Dance,WALK THE MOON,48,4kbj5MwxO1bq9wjT5g9HaA
2015,Trap Queen,Fetty Wap,47,0TzxcB6dK46vgXZT2P8qeR
2015,Earned It (Fifty Shades Of Grey),The Weeknd,43,1cQ3LIkZE68pMSnPhZWXLu
2015,Sugar,Maroon 5,42,2iuZJX9X9P0GKaE93xcPjk
2015,Watch Me,Silento,42,5RIVoVdkDLEygELLCniZFr
2015,Where Are U Now,Skrillex & Diplo With Justin Bieber,41,66hayvUbTotekKU3H4ta1f
2015,See You Again,Wiz Khalifa Featuring Charlie Puth,40,2JzZzZUQj3Qff7wapcbKjc
2015,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,37,0fgZUSa7D7aVvv3GfO0A1n
2015,Worth It,Fifth Harmony Featuring Kid Ink,36,41Fflg7qHiVOD6dEPvsCzO
2015,Lean On,Major Lazer & DJ Snake Featuring MO,36,2YWjW3wwQIBLNhxWKBQd16
2015,Want To Want Me,Jason Derulo,35,7oGZAicScQt96OAW4AruYy
2015,Renegades,X Ambassadors,35,0fYVliAYKHuPmECRs1pbRf
2015,Love Me Like You Do,Ellie Goulding,34,3zHq9ouUJQFQRf3cm1rRLu
2015,Cheerleader,OMI,34,7vFoFDWqTX0mHzLfrF1Cfy
2015,Shake It Off,Taylor Swift,33,0cqRj7pUJDkTCEsJkx8snD
2015,Take Your Time,Sam Hunt,32,6DEaND0SHv3sC11xobZLiy
2015,"Honey, I'm Good.",Andy Grammer,31,4Tt6GiWS2V9sQjZjS2xjp2
2015,Fight Song,Rachel Platten,31,37f4ITSlgPX81ad2EvmVQr
2015,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,30,1Whq5PzDHie78rKbf88zpo
2015,Style,Taylor Swift,30,1hjRhYpWyqDpPahmSlUTlc
2015,Elastic Heart,Sia,30,6kwAbEjseqBob48jCus7Sz
2015,Talking Body,Tove Lo,30,7cgu4JBW3hq1GwTM1ilkKQ
2015,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,30,7hOfyNuj2dLc0HAEYVDIYS
2015,Photograph,Ed Sheeran,30,1HNkqx9Ahdgi1Ixy2xkKkL
2015,Blank Space,Taylor Swift,29,1u8c2t2Cy7UBoG4ArRcF5g
2015,The Hills,The Weeknd,29,7fBv7CLKzipRk6EC6TWHOB
2015,Stitches,Shawn Mendes,29,5jsw9uXEGuKyJzs0boZ1bT
2015,Uma Thurman,Fall Out Boy,27,5PUawWFG1oIS2NwEcyHaCr
2015,Flex (Ooh Ooh Ooh),Rich Homie Quan,27,4T0ScSPdQKmGvruK7pavNP
2015,Can't Feel My Face,The Weeknd,27,22VdIZQfgXJea34mQxlt81
2015,Time Of Our Lives,Pitbull & Ne-Yo,26,2bJvI42r8EF3wxjOuDav4r
2015,Somebody,Natalie La Rose Featuring Jeremih,26,1EsQXJmZYsrQJoCam6StOW
2015,Slow Motion,Trey Songz,26,4NYwy0R3NdvORX2B6OZXBT
2015,Good For You,Selena Gomez Featuring A$AP Rocky,25,5xdVqHtFS0eLuNp4Z8Wbpa
2015,All About That Bass,Meghan Trainor,24,5jE48hhRu8E6zBDPRSkEq7
2015,Bad Blood,Taylor Swift Featuring Kendrick Lamar,24,0TvQLMecTE8utzoNmvXRbK
2015,Girl Crush,Little Big Town,24,11qh54D0PKkBwelpDxxiEU
2015,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",24,285HeuLxsngjFn4GGegGNm
2015,679,Fetty Wap Featuring Remy Boyz,24,1mCA6ZasOlv1MOD16f0VhL
2015,Take Me To Church,Hozier,23,3dYD57lRAUcMHufyqn9GcI
2015,Budapest,George Ezra,23,2ixsaeFioXJmMgkkbd4uj1
2015,B**** Better Have My Money,Rihanna,23,0NTMtAO2BV4tnGvw9EgBVq
2015,I'm Comin' Over,Chris Young,23,0H04yVa3DJxoXbLBpAb7iV
2015,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,23,2YlZnw2ikdb837oKMKjBkW
2015,Ex's & Oh's,Elle King,23,70eDxAyAraNTiD6lx2ZEnH
2015,I'm Not The Only One,Sam Smith,22,7795WJLVKJoAyVoOtCWqXN
2015,Like A Wrecking Ball,Eric Church,22,6hr4weuSidHy2LNMw8UVJ2
2015,My Way,Fetty Wap Featuring Monty,22,0UHlD4tIdUSDAyM1AAfMBA
